Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
WDR73	gene	WDR73	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Galloway Mowat syndrome, when patients are ambulant ataxia is a recognised feature;Galloway-Mowat syndrome 1, 251300						False	3	0;0;0	22.7	False		ENSG00000177082	ENSG00000177082	HGNC:25928													
WDR81	gene	WDR81	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Cerebellar ataxia, mental retardation, and dysequilibrium syndrome 2,  610185;Cerebellar ataxia, mental retardation, and dysequilibrium syndrome 2				21885617		False	3	0;0;0	22.7	False		ENSG00000167716	ENSG00000167716	HGNC:26600													
WFS1	gene	WFS1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Wolfram syndrome 1, OMIM:222300						False	3	0;0;0	22.7	False		ENSG00000109501	ENSG00000109501	HGNC:12762													
WWOX	gene	WWOX	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Autosomal recessive spinocerebellar ataxia 12, 614322						False	3	0;0;0	22.7	False		ENSG00000186153	ENSG00000186153	HGNC:12799													
XRCC1	gene	XRCC1	NHS GMS;Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 26, OMIM:617633				28002403;29472272		False	3	100;0;0	22.7	False		ENSG00000073050	ENSG00000073050	HGNC:12828													
XYLT1	gene	XYLT1	Expert Review Green;Radboud University Medical Center, Nijmegen;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	"Desbuquois dysplasia 2	615777"				23982343;24581741;22711505;30554721		False	3	100;0;0	22.7	False		ENSG00000103489	ENSG00000103489	HGNC:15516													
XYLT2	gene	XYLT2	Expert Review Green;Radboud University Medical Center, Nijmegen;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	"Spondyloocular syndrome	605822"				26027496;26987875		False	3	100;0;0	22.7	False		ENSG00000015532	ENSG00000015532	HGNC:15517													
ZSWIM6	gene	ZSWIM6	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Acromelic frontonasal dysostosis   603671				25105228		False	3	100;0;0	22.7	False	Other - please provide details in the comments	ENSG00000130449	ENSG00000130449	HGNC:29316													
ABCA2	gene	ABCA2	Expert Review Amber;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Intellectual developmental disorder with poor growth and with or without seizures or ataxia, OMIM:618808;Intellectual developmental disorder with poor growth and with or without seizures or ataxia, MONDO:0032930				30237576;29302074;31047799		False	2	0;0;0	22.7	False		ENSG00000107331	ENSG00000107331	HGNC:32													
ARL3	gene	ARL3	Expert Review Amber;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 35, OMIM:61816				30269812;16565502;33748123;31743939;26964041;30932721;34485303		False	2	100;0;0	22.7	False		ENSG00000138175	ENSG00000138175	HGNC:694													
CAPRIN1	gene	CAPRIN1	Expert Review Amber;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodegeneration, childhood-onset, with cerebellar ataxia and cognitive decline, OMIM:620636				36136249		False	2	50;50;0	22.7	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000135387	ENSG00000135387	HGNC:6743													
CHP1	gene	CHP1	Literature;Expert Review Amber	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Spastic ataxia 9, autosomal recessive, OMIM:618438				23904602;29379881;32787936		False	2	0;100;0	22.7	False		ENSG00000187446	ENSG00000187446	HGNC:17433													
CLPP	gene	CLPP	Expert Review Amber;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Perrault syndrome 3 OMIM:614129;Perrault syndrome 3 MONDO:0013588				25254289;23541340		False	2	50;50;0	22.7	False		ENSG00000125656	ENSG00000125656	HGNC:2084													
COASY	gene	COASY	Expert Review Amber	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Neurodegeneration with brain iron accumulation 6, OMIM:615643;neurodegeneration with brain iron accumulation 6, MONDO:0014290;Pontocerebellar hypoplasia, type 12, OMIM:618266;pontocerebellar hypoplasia, type 12, MONDO:0032643				11980892;25778941;24360804;27021474;28489334;30089828;36495139		False	2	0;0;0	22.7	False		ENSG00000068120	ENSG00000068120	HGNC:29932													
COG3	gene	COG3	Expert Review Amber;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type IIbb, OMIM:620546				37711075		False	2	0;100;0	22.7	False		ENSG00000136152	ENSG00000136152	HGNC:18619													
COG5	gene	COG5	Expert Review Amber	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type IIi				19690088;28960046		False	2	0;0;0	22.7	False		ENSG00000164597	ENSG00000164597	HGNC:14857													
DAG1	gene	DAG1	Expert Review Amber	Hereditary ataxia and cerebellar anomalies - childhood onset			Unknown	congenital muscular dystrophies						False	2	0;0;0	22.7	False		ENSG00000173402	ENSG00000173402	HGNC:2666													
DCC	gene	DCC	Expert Review Amber	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Gaze palsy, familial horizontal, with progressive scoliosis 2, 617542				28250456		False	2	0;0;0	22.7	False		ENSG00000187323	ENSG00000187323	HGNC:2701													
EEF2	gene	EEF2	Expert Review Amber;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spinocerebellar ataxia 26 OMIM:609306				23001565;33355653		False	2	0;100;0	22.7	False		ENSG00000167658	ENSG00000167658	HGNC:3214													
EEFSEC	gene	EEFSEC	Expert Review Amber;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	neurodevelopmental disorder, MONDO:0700092;hereditary cerebellar ataxia, MONDO:0100310				39753114		False	2	100;0;0	22.7	False		ENSG00000132394	ENSG00000132394	HGNC:24614													
EN1	gene	EN1	Literature;Expert Review Amber	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	ENDOVE syndrome, limb-only type, MIM# 619217;ENDOVE syndrome, limb-brain type, MIM# 619218				33568816		False	2	100;0;0	22.7	False		ENSG00000163064	ENSG00000163064	HGNC:3342													
EXOSC5	gene	EXOSC5	Expert Review Amber;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Short stature;Motor developmental delays;Cerebellar hypoplasia;Ataxia				32504085;29302074;34089229;30950035		False	2	100;0;0	22.7	False		ENSG00000077348	ENSG00000077348	HGNC:24662													
FTH1	gene	FTH1	Wessex and West Midlands GLH;London South GLH;Yorkshire and North East GLH;Expert Review Amber;NHS GMS;North West GLH	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Neurodegeneration with brain iron accumulation 9, OMIM:620669;?Hemochromatosis, type 5 OMIM:615517;hemochromatosis type 5 MONDO:0014225				11389486;37660254;37265023		False	2	50;25;25	22.7	False		ENSG00000167996	ENSG00000167996	HGNC:3976													
GLS	gene	GLS	Expert Review Amber;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Global developmental delay, progressive ataxia, and elevated glutamine, OMIM:618412				30970188		False	2	100;0;0	22.7	False		ENSG00000115419	ENSG00000115419	HGNC:4331													
HARS	gene	HARS	Expert Review Amber;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Multisystem ataxic syndrome;Intellectual disability				32333447		False	2	0;100;0	22.7	False		ENSG00000170445	ENSG00000170445	HGNC:4816													
HEATR5B	gene	HEATR5B	Literature;Expert Review Amber	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	pontocerebellar hypoplasia, MONDO:0020135;intellectual disability, MONDO:0001071;seizures				33824466		False	2	0;100;0	22.7	False		ENSG00000008869	ENSG00000008869	HGNC:29273													
LIG3	gene	LIG3	Literature;Expert Review Amber	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	gut dysmotility;spasticity;ataxia;repetitive behaviours;neurogenic bladder;macular degeneration;leukoencephalopathy;cerebellar atrophy;mitochondrial DNA depletion				33855352		False	2	50;50;0	22.7	False		ENSG00000005156	ENSG00000005156	HGNC:6600													
LNPK	gene	LNPK	Expert Review Amber;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorder with epilepsy and hypoplasia of the corpus callosum, OMIM:618090				30032983;35599435		False	2	0;100;0	22.7	False		ENSG00000144320	ENSG00000144320	HGNC:21610													
LSM7	gene	LSM7	Expert Review Amber;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Leukodystrophy, MONDO:0019046				35047835;39420558		False	2	0;0;100	22.7	False		ENSG00000130332	ENSG00000130332	HGNC:20470													
MAN2B2	gene	MAN2B2	Expert Review Amber;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation type 1EE with or without immunodeficiency, OMIM:621140				31775018;35637269;38622837		False	2	67;33;0	22.7	False		ENSG00000013288	ENSG00000013288	HGNC:29623													
MFSD8	gene	MFSD8	Expert Review Amber;London North GLH;NHS GMS	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Ceroid lipofuscinosis, neuronal, 7 OMIM:610951;neuronal ceroid lipofuscinosis 7 MONDO:0012588						False	2	100;0;0	22.7	False		ENSG00000164073	ENSG00000164073	HGNC:28486													
NEU1	gene	NEU1	Expert Review Amber;NHS GMS	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Sialidosis, type I, OMIM:256550;Sialidosis, type II, OMIM:256550;Ataxia;Myoclonus				10944856;11063730;32752208;31371146;30023283		False	2	100;0;0	22.7	False		ENSG00000204386	ENSG00000204386	HGNC:7758													
PHGDH	gene	PHGDH	Expert Review Amber	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Neu-Laxova syndrome 1,  256520				24836451		False	2	0;0;0	22.7	False		ENSG00000092621	ENSG00000092621	HGNC:8923													
POC1B	gene	POC1B	Expert Review Amber;Expert Review Amber	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Cone-rod dystrophy 20 615973, AUTOSOMAL-RECESSIVE CONE-ROD DYSTROPHY;Joubert Syndrome;Senior-Loken Syndrome						False	2	50;0;50	22.7	False		ENSG00000139323	ENSG00000139323	HGNC:30836													
POLR3K	gene	POLR3K	Expert Review Amber;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Leukodystrophy, hypomyelinating, 21, OMIM:619310				30584594;33659930		False	2	0;100;0	22.7	False		ENSG00000161980	ENSG00000161980	HGNC:14121													
PTPMT1	gene	PTPMT1	Expert Review Amber;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	neurodevelopmental disorder, MONDO:0700092				39279645		False	2	0;100;0	22.7	False		ENSG00000110536	ENSG00000110536	HGNC:26965													
RAB3A	gene	RAB3A	Research;Expert Review Amber	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	RAB3A associated cerebellar ataxia;pyramidal features;neurodevelopmental delay				36928819;40166812		False	2	100;0;0	22.7	False		ENSG00000105649	ENSG00000105649	HGNC:9777													
RFXANK	gene	RFXANK	Expert Review Amber;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	MHC class II deficiency, complementation group B, OMIM:209920;Progressive Ataxia and Neurologic Regression				33855173;23314770;28676232		False	2	0;100;0	22.7	False		ENSG00000064490	ENSG00000064490	HGNC:9987													
SMPD4	gene	SMPD4	Expert Review Amber	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	cerebellar hypoplasia, hypomyelination, microcephaly, arthrogryposis, diabetes						False	2	0;0;0	22.7	False		ENSG00000136699	ENSG00000136699	HGNC:32949													
SSR3	gene	SSR3	Expert Review Amber;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation				30945312		False	2	0;100;0	22.7	False		ENSG00000114850	ENSG00000114850	HGNC:11325													
SVBP	gene	SVBP	Expert Review Amber;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorder with ataxia, hypotonia, and microcephaly, OMIM:618569;Neurodevelopmental disorder with ataxia, hypotonia, and microcephaly, MONDO:0032816				31363758;30607023		False	2	100;0;0	22.7	False		ENSG00000177868	ENSG00000177868	HGNC:29204													
TERT	gene	TERT	Expert Review Amber	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Dyskeratosis congenita, autosomal recessive 4, OMIM:613989				17785587;16247010		False	2	0;100;0	22.7	False		ENSG00000164362	ENSG00000164362	HGNC:11730													
TGM6	gene	TGM6	Expert Review Amber;NHS GMS	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spinocerebellar ataxia 35, OMIM:613908				32426513;30670339		False	2	0;50;50	22.7	False		ENSG00000166948	ENSG00000166948	HGNC:16255													
TMEM106B	gene	TMEM106B	Expert Review Amber;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Leukodystrophy, hypomyelinating, 16, OMIM:617964;Leukodystrophy, hypomyelinating, 16, MONDO:0054791				29186371;29444210;30643851;32595021		False	2	50;50;0	22.7	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000106460	ENSG00000106460	HGNC:22407													
TRAPPC11	gene	TRAPPC11	Expert Review Amber;Radboud University Medical Center, Nijmegen;UKGTN;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy, limb-girdle, autosomal recessive 18 OMIM:615356;autosomal recessive limb-girdle muscular dystrophy type 2S MONDO:0014144				23830518;26322222;29855340;30105108;26912795;27707803;27862579;28484880		False	2	0;67;33	22.7	False		ENSG00000168538	ENSG00000168538	HGNC:25751													
TSEN15	gene	TSEN15	Expert Review Amber	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar hypoplasia, type 2F, OMIM:617026				27392077		False	2	0;0;0	22.7	False		ENSG00000198860	ENSG00000198860	HGNC:16791													
TUBA8	gene	TUBA8	Expert Review Amber	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Polymicrogyria with optic nerve hypoplasia,  613180				19896110, 27781032		False	2	0;0;0	22.7	False		ENSG00000183785	ENSG00000183785	HGNC:12410													
VAMP1	gene	VAMP1	Expert Review Amber	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spastic ataxia 1, autosomal dominant, 108600						False	2	0;0;0	22.7	False		ENSG00000139190	ENSG00000139190	HGNC:12642													
VPS53	gene	VPS53	Expert Review Amber	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar Hypoplasia;Pontocerebellar Hypoplasia type 2E;Pontocerebellar hypoplasia 2E (#615851)				24577744		False	2	0;0;0	22.7	False		ENSG00000141252	ENSG00000141252	HGNC:25608													
ZFHX3	gene	ZFHX3	Literature;Expert Review Amber	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spinocerebellar ataxia 4, OMIM:600223;spinocerebellar ataxia type 4, MONDO:0010847				38412861;38035881;37292950		False	2	0;50;50	22.7	False		ENSG00000140836	ENSG00000140836	HGNC:777													
ZNF423	gene	ZNF423	Expert Review Amber	Hereditary ataxia and cerebellar anomalies - childhood onset			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Joubert syndrome 19, OMIM:614844;Nephronophthisis 14, OMIM:614844				22863007;32925911;33323469		False	2	0;50;50	22.7	False		ENSG00000102935	ENSG00000102935	HGNC:16762													
AARS	gene	AARS	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Charcot-Marie-Tooth disease, axonal, type 2N, OMIM:613287;Charcot-Marie-Tooth disease axonal type 2N, MONDO:0013212						False	1	0;0;0	22.7	False		ENSG00000090861	ENSG00000090861	HGNC:20													
ALAS2	gene	ALAS2	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)							False	1	0;0;0	22.7	False		ENSG00000158578	ENSG00000158578	HGNC:397													
ALG10	gene	ALG10	Expert Review Red;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Progressive myoclonus epilepsy;CDG				33798445		False	1	0;0;100	22.7	False		ENSG00000139133	ENSG00000139133	HGNC:23162													
ALG13	gene	ALG13	Expert Review Red;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	 Epileptic encephalopathy, early infantile, 36 300884; ALG13-CDG (Disorders of protein N-glycosylation)				27604308;22492991;25732998		False	1	100;0;0	22.7	False		ENSG00000101901	ENSG00000101901	HGNC:30881													
ALG2	gene	ALG2	Expert Review Red;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	?Congenital disorder of glycosylation, type Ii 607906; Myasthenic syndrome, congenital, 14, with tubular aggregates 616228; Mannosyltransferase 2 deficiency (Disorders of protein N-glycosylation)				23404334;12684507		False	1	0;0;100	22.7	False		ENSG00000119523	ENSG00000119523	HGNC:23159													
ATN1	gene	ATN1	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			Other	Dentatorubral-pallidoluysian atrophy, OMIM:125370						False	1	0;0;0	22.7	False	Other - please provide details in the comments	ENSG00000111676	ENSG00000111676	HGNC:3033													
ATXN1	gene	ATXN1	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			Other	Spinocerebellar ataxia 1, OMIM:164400						False	1	0;0;0	22.7	False	Other - please provide details in the comments	ENSG00000124788	ENSG00000124788	HGNC:10548													
ATXN10	gene	ATXN10	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			Other	Spinocerebellar ataxia 10, OMIM:603516						False	1	0;0;0	22.7	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000130638	ENSG00000130638	HGNC:10549													
ATXN2	gene	ATXN2	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			Other	Spinocerebellar ataxia 2, OMIM:183090						False	1	0;0;0	22.7	False	Other - please provide details in the comments	ENSG00000204842	ENSG00000204842	HGNC:10555													
ATXN3	gene	ATXN3	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			Other	Machado-Joseph disease, OMIM:109150						False	1	0;0;0	22.7	False	Other - please provide details in the comments	ENSG00000066427	ENSG00000066427	HGNC:7106													
ATXN7	gene	ATXN7	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			Other	Spinocerebellar ataxia 7, OMIM:164500						False	1	0;0;0	22.7	False	Other - please provide details in the comments	ENSG00000163635	ENSG00000163635	HGNC:10560													
ATXN8	gene	ATXN8	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spinocerebellar ataxia 8				10192387		False	1	0;0;0	22.7	False	Other - please provide details in the comments	-	-	HGNC:32925													
B9D1	gene	B9D1	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Meckel syndrome 9, OMIM:614209;Meckel syndrome 9, MONDO:0013630;Joubert syndrome 27, OMIM:617120;Joubert syndrome 27, MONDO:0014927				21493627 (case report, with an additional variant in the CEP290 gene suggesting oligogenetic inheritance);24886560 (2 cases with Joubert);25920555 (report a case with heterozygous mutations in CC2D2A and B9D1)		False	1	0;0;100	22.7	False		ENSG00000108641	ENSG00000108641	HGNC:24123													
BEAN1	gene	BEAN1	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spinocerebellar ataxia 31 117210				19878914		False	1	0;0;0	22.7	False		ENSG00000166546	ENSG00000166546	HGNC:24160													
BRF1	gene	BRF1	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Cerebellofaciodental syndrome  616202				25561519		False	1	0;0;0	22.7	False		ENSG00000185024	ENSG00000185024	HGNC:11551													
C1GALT1C1	gene	C1GALT1C1	Expert Review Red;UKGTN;Radboud University Medical Center, Nijmegen;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			Other - please specify in evaluation comments	 Tn polyagglutination syndrome, somatic 300622; COSMC-CDG (Disorders of protein O-glycosylation, O-N-acetylgalactosaminylglycan synthesis deficiencies)				27604308;19778426;27536663		False	1	0;0;100	22.7	False		ENSG00000171155	ENSG00000171155	HGNC:24338													
CACNB4	gene	CACNB4	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Episodic ataxia, type 5;Episodic Ataxia				PMC1378014		False	1	0;0;0	22.7	False		ENSG00000182389	ENSG00000182389	HGNC:1404													
CAD	gene	CAD	Other	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	 ?Congenital disorder of glycosylation, type Iz 616457						False	1	0;50;50	22.7	False		ENSG00000084774	ENSG00000084774	HGNC:1424													
CAMLG	gene	CAMLG	Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type IIz, OMIM:620201				35262690		False	1	0;0;100	22.7	False		ENSG00000164615	ENSG00000164615	HGNC:1471													
CCDC28B	gene	CCDC28B	Expert Review Red;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome, MONDO:0018772				32139166;23727834		False	1	0;50;50	22.7	False		ENSG00000160050	ENSG00000160050	HGNC:28163													
CCDC88C	gene	CCDC88C	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	autosomal dominant spinocerebellar ataxia				PMID: 25062847		False	1	0;0;0	22.7	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype -please provide details in the comments	ENSG00000015133	ENSG00000015133	HGNC:19967													
CDK5	gene	CDK5	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Lissencephaly 7 with cerebellar hypoplasia  616342				25560765, 15067135		False	1	0;0;0	22.7	False		ENSG00000164885	ENSG00000164885	HGNC:1774													
COG2	gene	COG2	Expert Review Red;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	?Congenital disorder of glycosylation, type IIq, 617395				11980916;24784932		False	1	0;0;100	22.7	False		ENSG00000135775	ENSG00000135775	HGNC:6546													
CYP2U1	gene	CYP2U1	NHS GMS;Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Spastic paraplegia 56, autosomal recessive OMIM:615030;hereditary spastic paraplegia 56 MONDO:0014015				27292318		False	1	0;0;100	22.7	False		ENSG00000155016	ENSG00000155016	HGNC:20582													
DAB1	gene	DAB1	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	cerebellar ataxia, MONDO:0000437				28686858		False	1	0;0;100	22.7	False	Other - please provide details in the comments	ENSG00000173406	ENSG00000173406	HGNC:2661													
DHDDS	gene	DHDDS	Expert Review Red;UKGTN;Radboud University Medical Center, Nijmegen;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Retinitis pigmentosa 59, OMIM:613861;?Congenital disorder of glycosylation, type 1bb, OMIM:613861				27343064;21295282;21295283		False	1	0;0;100	22.7	False		ENSG00000117682	ENSG00000117682	HGNC:20603													
DMXL2	gene	DMXL2	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	?Polyendocrine-polyneuropathy syndrome, OMIM:616113				25248098		False	1	0;0;100	22.7	False		ENSG00000104093	ENSG00000104093	HGNC:2938													
DYNC1H1	gene	DYNC1H1	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Charcot Marie Tooth, SMA, Intellectual disability						False	1	0;0;0	22.7	False		ENSG00000197102	ENSG00000197102	HGNC:2961													
ELOVL5	gene	ELOVL5	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spinocerebellar ataxia 36 (#615957)						False	1	0;0;0	22.7	False	Other - please provide details in the comments 	ENSG00000012660	ENSG00000012660	HGNC:21308													
EXOC8	gene	EXOC8	Expert Review Red	Hereditary ataxia and cerebellar anomalies - childhood onset			Unknown	No OMIM phenotype;Joubert syndrome (Dixon-Salazar (2012) Sci Transl Med 4, 138ra78)				22700954		False	1	0;0;100	22.7	False		ENSG00000116903	ENSG00000116903	HGNC:24659													
