Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
EEFSEC	gene	EEFSEC	Expert Review Amber;Literature	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	neurodevelopmental disorder, MONDO:0700092;hereditary cerebellar ataxia, MONDO:0100310				39753114		False	2	100;0;0	8.3	False		ENSG00000132394	ENSG00000132394	HGNC:24614													
EN1	gene	EN1	Expert Review Amber;Literature	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	ENDOVE syndrome, limb-only type, MIM# 619217;ENDOVE syndrome, limb-brain type, MIM# 619218				33568816		False	2	100;0;0	8.3	False		ENSG00000163064	ENSG00000163064	HGNC:3342													
EXOSC5	gene	EXOSC5	Expert Review Amber;Literature	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Short stature;Motor developmental delays;Cerebellar hypoplasia;Ataxia				32504085;29302074;34089229;30950035		False	2	100;0;0	8.3	False		ENSG00000077348	ENSG00000077348	HGNC:24662													
FTH1	gene	FTH1	Expert Review Amber;London South GLH;NHS GMS;North West GLH;Wessex and West Midlands GLH;Yorkshire and North East GLH	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Neurodegeneration with brain iron accumulation 9, OMIM:620669;?Hemochromatosis, type 5 OMIM:615517;hemochromatosis type 5 MONDO:0014225				11389486;37660254;37265023		False	2	50;25;25	8.3	False		ENSG00000167996	ENSG00000167996	HGNC:3976													
GLS	gene	GLS	Expert Review Amber;Literature	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Global developmental delay, progressive ataxia, and elevated glutamine, OMIM:618412				30970188		False	2	100;0;0	8.3	False		ENSG00000115419	ENSG00000115419	HGNC:4331													
HARS	gene	HARS	Expert Review Amber;Literature	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Multisystem ataxic syndrome;Intellectual disability				32333447		False	2	0;100;0	8.3	False		ENSG00000170445	ENSG00000170445	HGNC:4816													
HEATR5B	gene	HEATR5B	Expert Review Amber;Literature	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	pontocerebellar hypoplasia, MONDO:0020135;intellectual disability, MONDO:0001071;seizures				33824466		False	2	0;100;0	8.3	False		ENSG00000008869	ENSG00000008869	HGNC:29273													
LIG3	gene	LIG3	Expert Review Amber;Literature	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	gut dysmotility;spasticity;ataxia;repetitive behaviours;neurogenic bladder;macular degeneration;leukoencephalopathy;cerebellar atrophy;mitochondrial DNA depletion				33855352		False	2	50;50;0	8.3	False		ENSG00000005156	ENSG00000005156	HGNC:6600													
LNPK	gene	LNPK	Expert Review Amber;Literature	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorder with epilepsy and hypoplasia of the corpus callosum, OMIM:618090				30032983;35599435		False	2	0;100;0	8.3	False		ENSG00000144320	ENSG00000144320	HGNC:21610													
LSM7	gene	LSM7	Expert Review Amber;Literature	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Leukodystrophy, MONDO:0019046				35047835;39420558		False	2	0;0;100	8.3	False		ENSG00000130332	ENSG00000130332	HGNC:20470													
MFSD8	gene	MFSD8	Expert Review Amber;London North GLH;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Ceroid lipofuscinosis, neuronal, 7 OMIM:610951;neuronal ceroid lipofuscinosis 7 MONDO:0012588						False	2	100;0;0	8.3	False		ENSG00000164073	ENSG00000164073	HGNC:28486													
NEU1	gene	NEU1	Expert Review Amber;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Sialidosis, type I, OMIM:256550;Sialidosis, type II, OMIM:256550;Ataxia;Myoclonus				10944856;11063730;32752208;31371146;30023283		False	2	100;0;0	8.3	False		ENSG00000204386	ENSG00000204386	HGNC:7758													
PHGDH	gene	PHGDH	Expert Review Amber	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Neu-Laxova syndrome 1,  256520				24836451		False	2	0;0;0	8.3	False		ENSG00000092621	ENSG00000092621	HGNC:8923													
POLR3K	gene	POLR3K	Expert Review Amber;Literature	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Leukodystrophy, hypomyelinating, 21, OMIM:619310				30584594;33659930		False	2	0;100;0	8.3	False		ENSG00000161980	ENSG00000161980	HGNC:14121													
PTPMT1	gene	PTPMT1	Expert Review Amber;Literature	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	neurodevelopmental disorder, MONDO:0700092				39279645		False	2	0;100;0	8.3	False		ENSG00000110536	ENSG00000110536	HGNC:26965													
RAB3A	gene	RAB3A	Expert Review Amber;Research	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	RAB3A associated cerebellar ataxia;pyramidal features;neurodevelopmental delay				36928819;40166812		False	2	100;0;0	8.3	False		ENSG00000105649	ENSG00000105649	HGNC:9777													
RFXANK	gene	RFXANK	Expert Review Amber;Literature	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	MHC class II deficiency, complementation group B, OMIM:209920;Progressive Ataxia and Neurologic Regression				33855173;23314770;28676232		False	2	0;100;0	8.3	False		ENSG00000064490	ENSG00000064490	HGNC:9987													
SMPD4	gene	SMPD4	Expert Review Amber	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	cerebellar hypoplasia, hypomyelination, microcephaly, arthrogryposis, diabetes						False	2	0;0;0	8.3	False		ENSG00000136699	ENSG00000136699	HGNC:32949													
SVBP	gene	SVBP	Expert list;Expert Review Amber	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorder with ataxia, hypotonia, and microcephaly, OMIM:618569;Neurodevelopmental disorder with ataxia, hypotonia, and microcephaly, MONDO:0032816				31363758;30607023		False	2	100;0;0	8.3	False		ENSG00000177868	ENSG00000177868	HGNC:29204													
TERT	gene	TERT	Expert Review Amber	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Dyskeratosis congenita, autosomal recessive 4, OMIM:613989				17785587;16247010		False	2	0;100;0	8.3	False		ENSG00000164362	ENSG00000164362	HGNC:11730													
TGM6	gene	TGM6	Expert Review Amber;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spinocerebellar ataxia 35, OMIM:613908				32426513;30670339		False	2	0;50;50	8.3	False		ENSG00000166948	ENSG00000166948	HGNC:16255													
TMEM106B	gene	TMEM106B	Expert list;Expert Review Amber	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Leukodystrophy, hypomyelinating, 16, OMIM:617964;Leukodystrophy, hypomyelinating, 16, MONDO:0054791				29186371;29444210;30643851;32595021		False	2	50;50;0	8.3	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000106460	ENSG00000106460	HGNC:22407													
TSEN15	gene	TSEN15	Expert Review Amber	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar hypoplasia, type 2F, OMIM:617026				27392077		False	2	0;0;0	8.3	False		ENSG00000198860	ENSG00000198860	HGNC:16791													
TUBA8	gene	TUBA8	Expert Review Amber	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Polymicrogyria with optic nerve hypoplasia,  613180				19896110, 27781032		False	2	0;0;0	8.3	False		ENSG00000183785	ENSG00000183785	HGNC:12410													
VAMP1	gene	VAMP1	Expert Review Amber	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spastic ataxia 1, autosomal dominant, 108600						False	2	0;0;0	8.3	False		ENSG00000139190	ENSG00000139190	HGNC:12642													
VPS53	gene	VPS53	Expert Review Amber	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar Hypoplasia;Pontocerebellar Hypoplasia type 2E;Pontocerebellar hypoplasia 2E (#615851)				24577744		False	2	0;0;0	8.3	False		ENSG00000141252	ENSG00000141252	HGNC:25608													
ZFHX3	gene	ZFHX3	Expert Review Amber;Literature	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spinocerebellar ataxia 4, OMIM:600223;spinocerebellar ataxia type 4, MONDO:0010847				38412861;38035881;37292950		False	2	0;50;50	8.3	False		ENSG00000140836	ENSG00000140836	HGNC:777													
AARS	gene	AARS	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Charcot-Marie-Tooth disease, axonal, type 2N, OMIM:613287;Charcot-Marie-Tooth disease axonal type 2N, MONDO:0013212						False	1	0;0;0	8.3	False		ENSG00000090861	ENSG00000090861	HGNC:20													
ALAS2	gene	ALAS2	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)							False	1	0;0;0	8.3	False		ENSG00000158578	ENSG00000158578	HGNC:397													
ATN1	gene	ATN1	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			Other	Dentatorubral-pallidoluysian atrophy, OMIM:125370						False	1	0;0;0	8.3	False	Other - please provide details in the comments	ENSG00000111676	ENSG00000111676	HGNC:3033													
ATXN1	gene	ATXN1	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			Other	Spinocerebellar ataxia 1, OMIM:164400						False	1	0;0;0	8.3	False	Other - please provide details in the comments	ENSG00000124788	ENSG00000124788	HGNC:10548													
ATXN10	gene	ATXN10	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			Other	Spinocerebellar ataxia 10, OMIM:603516						False	1	0;0;0	8.3	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000130638	ENSG00000130638	HGNC:10549													
ATXN2	gene	ATXN2	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			Other	Spinocerebellar ataxia 2, OMIM:183090						False	1	0;0;0	8.3	False	Other - please provide details in the comments	ENSG00000204842	ENSG00000204842	HGNC:10555													
ATXN3	gene	ATXN3	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			Other	Machado-Joseph disease, OMIM:109150						False	1	0;0;0	8.3	False	Other - please provide details in the comments	ENSG00000066427	ENSG00000066427	HGNC:7106													
ATXN7	gene	ATXN7	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			Other	Spinocerebellar ataxia 7, OMIM:164500						False	1	0;0;0	8.3	False	Other - please provide details in the comments	ENSG00000163635	ENSG00000163635	HGNC:10560													
ATXN8	gene	ATXN8	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spinocerebellar ataxia 8				10192387		False	1	0;0;0	8.3	False	Other - please provide details in the comments	-	-	HGNC:32925													
BEAN1	gene	BEAN1	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spinocerebellar ataxia 31 117210				19878914		False	1	0;0;0	8.3	False		ENSG00000166546	ENSG00000166546	HGNC:24160													
BRF1	gene	BRF1	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Cerebellofaciodental syndrome  616202				25561519		False	1	0;0;0	8.3	False		ENSG00000185024	ENSG00000185024	HGNC:11551													
CACNB4	gene	CACNB4	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Episodic ataxia, type 5;Episodic Ataxia				PMC1378014		False	1	0;0;0	8.3	False		ENSG00000182389	ENSG00000182389	HGNC:1404													
CCDC88C	gene	CCDC88C	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	autosomal dominant spinocerebellar ataxia				PMID: 25062847		False	1	0;0;0	8.3	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype -please provide details in the comments	ENSG00000015133	ENSG00000015133	HGNC:19967													
CDK5	gene	CDK5	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Lissencephaly 7 with cerebellar hypoplasia  616342				25560765, 15067135		False	1	0;0;0	8.3	False		ENSG00000164885	ENSG00000164885	HGNC:1774													
CYP2U1	gene	CYP2U1	Expert Review Red;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Spastic paraplegia 56, autosomal recessive OMIM:615030;hereditary spastic paraplegia 56 MONDO:0014015				27292318		False	1	0;0;100	8.3	False		ENSG00000155016	ENSG00000155016	HGNC:20582													
DAB1	gene	DAB1	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	cerebellar ataxia, MONDO:0000437				28686858		False	1	0;0;100	8.3	False	Other - please provide details in the comments	ENSG00000173406	ENSG00000173406	HGNC:2661													
DMXL2	gene	DMXL2	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	?Polyendocrine-polyneuropathy syndrome, OMIM:616113				25248098		False	1	0;0;100	8.3	False		ENSG00000104093	ENSG00000104093	HGNC:2938													
DYNC1H1	gene	DYNC1H1	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Charcot Marie Tooth, SMA, Intellectual disability						False	1	0;0;0	8.3	False		ENSG00000197102	ENSG00000197102	HGNC:2961													
ELOVL5	gene	ELOVL5	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spinocerebellar ataxia 36 (#615957)						False	1	0;0;0	8.3	False	Other - please provide details in the comments 	ENSG00000012660	ENSG00000012660	HGNC:21308													
EXOSC1	gene	EXOSC1	Expert Review Red;Literature	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar hypoplasia				33463720		False	1	0;0;100	8.3	False		ENSG00000171311	ENSG00000171311	HGNC:17286													
EXOSC8	gene	EXOSC8	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			Unknown	Pontocerebellar hypoplasia,type 1C, 616081						False	1	0;0;0	8.3	False		ENSG00000120699	ENSG00000120699	HGNC:17035													
FMR1	gene	FMR1	Expert Review Red;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Fragile X tremor/ataxia syndrome, OMIM:300623						False	1	0;0;100	8.3	False		ENSG00000102081	ENSG00000102081	HGNC:3775													
FRMD4A	gene	FRMD4A	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Corpus callosum, agenesis of, with facial anomalies and cerebellar ataxia, 616819				25388005		False	1	0;0;0	8.3	False		ENSG00000151474	ENSG00000151474	HGNC:25491													
MTPAP	gene	MTPAP	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Ataxia, spastic, 4,						False	1	0;0;0	8.3	False		ENSG00000107951	ENSG00000107951	HGNC:25532													
NAGLU	gene	NAGLU	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Sensory neuropathy turning into a mild sensory ataxia (AD). Also Sanfilippo syndrome B (AR) (OMIM #252920)				PMID: 25818867		False	1	0;0;0	8.3	False	Other - please provide details in the comments 	ENSG00000108784	ENSG00000108784	HGNC:7632													
NMNAT2	gene	NMNAT2	Expert Review	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	hydrops fetalis;cystic hygroma;bilateral hypoplastic lungs;hydrocephalus;hypoplastic cerebellum;severely reduced skeletal muscle mass or absence;flexion contractures of all extremities;micrognathia;cleft palate;hydropic placenta				31136762		False	1	0;0;100	8.3	False		ENSG00000157064	ENSG00000157064	HGNC:16789													
NOP56	gene	NOP56	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			Other - please specifiy in evaluation comments	Spinocerebellar ataxia 36, OMIM:614153						False	1	0;0;0	8.3	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000101361	ENSG00000101361	HGNC:15911													
PAX2	gene	PAX2	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			Unknown	Ataxia,spastic2,autosomalrecessive(2)						False	1	0;0;0	8.3	False		ENSG00000075891	ENSG00000075891	HGNC:8616													
PCLO	gene	PCLO	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar Hypoplasia type 3;Pontocerebellar hypoplasia 3   homozygous non-sense variant identified in the affected individuals of a single pedigree.				PMID: 25832664		False	1	0;0;0	8.3	False		ENSG00000186472	ENSG00000186472	HGNC:13406													
PIK3R5	gene	PIK3R5	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Ataxia-oculomotor apraxia 3						False	1	0;0;0	8.3	False		ENSG00000141506	ENSG00000141506	HGNC:30035													
POMK	gene	POMK	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 12  615249				24925318		False	1	0;0;0	8.3	False		ENSG00000185900	ENSG00000185900	HGNC:26267													
PPP2R2B	gene	PPP2R2B	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			Other	Spinocerebellar ataxia 12, OMIM:604326						False	1	0;0;0	8.3	False	Other - please provide details in the comments	ENSG00000156475	ENSG00000156475	HGNC:9305													
PRICKLE1	gene	PRICKLE1	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Epilepsy, progressive myoclonic 1B, OMIM:612437						False	1	0;0;0	8.3	False		ENSG00000139174	ENSG00000139174	HGNC:17019													
RUBCN	gene	RUBCN	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 15, OMIM:615705				20826435;23728897;32450808		False	1	100;0;0	8.3	False		ENSG00000145016	ENSG00000145016	HGNC:28991													
SAR1B	gene	SAR1B	Expert Review Red;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Chylomicron retention disease, OMIM:246700				12692552;3792776;7601203;2426307;10521380;10665502;17945526		False	1	0;0;100	8.3	False		ENSG00000152700	ENSG00000152700	HGNC:10535													
SYT14	gene	SYT14	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellarataxia,autosomalrecessive11,614229						False	1	0;0;0	8.3	False		ENSG00000143469	ENSG00000143469	HGNC:23143													
TBP	gene	TBP	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			Other	Spinocerebellar ataxia 17, OMIM:607136						False	1	0;0;0	8.3	False	Other - please provide details in the comments	ENSG00000112592	ENSG00000112592	HGNC:11588													
TDP1	gene	TDP1	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive with axonal neuropathy						False	1	0;0;0	8.3	False		ENSG00000042088	ENSG00000042088	HGNC:18884													
TPR	gene	TPR	Literature	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Cerebellar ataxia, MONDO:0000437				34494102		False	1	0;0;100	8.3	False		ENSG00000047410	ENSG00000047410	HGNC:12017													
TRIP4	gene	TRIP4	Expert Review Red;Literature	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	cerebellar hypoplasia and spinal muscular atrophy (PCH1) and congenital bone fractures.				34075209		False	1	0;50;50	8.3	False		ENSG00000103671	ENSG00000103671	HGNC:12310													
TUBB	gene	TUBB	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cortical dysplasia, complex, with other brain malformations 6,  615771				23246003, 27010057		False	1	0;0;0	8.3	False		ENSG00000196230	ENSG00000196230	HGNC:20778													
UBR4	gene	UBR4	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Episodic ataxia				PMID: 23982692		False	1	0;0;0	8.3	False		ENSG00000127481	ENSG00000127481	HGNC:30313													
ZFYVE26	gene	ZFYVE26	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Autosomal recessive spastic paraplegia 15 (#270700)   complex form of the disease including ataxia. Pyle et al. (2015), Brain, 138, pp.276-283. Implicated in undiagnosed ataxia.				PMID:25497598;25842392		False	1	0;0;0	8.3	False		ENSG00000072121	ENSG00000072121	HGNC:20761													
ZNF592	gene	ZNF592	Expert Review Red	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 5						False	1	0;0;0	8.3	False		ENSG00000166716	ENSG00000166716	HGNC:28986													
ATXN2_CAG	str	ATXN2	NHS GMS;Expert Review Green;Expert list	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spinocerebellar ataxia 2, OMIM:183090						False	3	100;0;0	8.3	False		ENSG00000204842	ENSG00000204842	HGNC:10555	12	112036755	112036823	111598951	111599019	CAG	32	35					
ATXN7_CAG	str	ATXN7	NHS GMS;Expert Review Green;Expert list	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spinocerebellar ataxia 7, OMIM:164500						False	3	100;0;0	8.3	False		ENSG00000163635	ENSG00000163635	HGNC:10560	3	63898362	63898391	63912686	63912715	CAG	28	37					
CSTB_CCCCGCCCCGCG	str	CSTB	NHS GMS;Expert Review Green;Expert list	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Epilepsy, progressive myoclonic 1A (Unverricht and Lundborg) OMIM:254800;Unverricht-Lundborg syndrome MONDO:0009698				8596935;15483648;9012407;9054946;9090386;11571333;9342192;15329070		False	3	100;0;0	8.3	False		ENSG00000160213	ENSG00000160213	HGNC:2482	21	45196328	45196351	43776429	43776470	CCCCGCCCCGCG	18	30					
FXN_GAA	str	FXN	NHS GMS;Expert Review Green;Expert list	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Friedreich ataxia OMIM:229300;Friedreich ataxia with retained reflexes OMIM:229300;Friedreich ataxia 1 MONDO:0100340						False	3	100;0;0	8.3	False		ENSG00000165060	ENSG00000165060	HGNC:3951	9	71652203	71652220	69037287	69037304	GAA	44	66					
ATN1_CAG	str	ATN1	NHS GMS;Expert Review Amber;Expert list	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Dentatorubral-pallidoluysian atrophy, OMIM:125370				20301664;8136840;20301664;8136840;8136826;7614090		False	2	100;0;0	8.3	False		ENSG00000111676	ENSG00000111676	HGNC:3033	12	7045880	7045936	6936717	6936772	CAG	36	48					
ATXN10_ATTCT	str	ATXN10	NHS GMS;Expert Review Amber;Expert list	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spinocerebellar ataxia 10, OMIM:603516;spinocerebellar ataxia type 10, MONDO:0011330				12164725;35441258;36199580;40067487		False	2	100;0;0	8.3	False		ENSG00000130638	ENSG00000130638	HGNC:10549	22	46191235	46191304	45795355	45795424	ATTCT	33	800					
ATXN1_CAG	str	ATXN1	NHS GMS;Expert Review Amber;Expert list	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spinocerebellar ataxia 1, OMIM:164400						False	2	100;0;0	8.3	False		ENSG00000124788	ENSG00000124788	HGNC:10548	6	16327867	16327953	16327636	16327722	CAG	36	45					
ATXN3_CAG	str	ATXN3	NHS GMS;Expert Review Amber;Expert list	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Machado-Joseph disease, OMIM:109150						False	2	100;0;0	8.3	False		ENSG00000066427	ENSG00000066427	HGNC:7106	14	92537355	92537396	92071011	92071052	CAG	45	60					
CACNA1A_CAG	str	CACNA1A	NHS GMS;Expert Review Amber;Expert list	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spinocerebellar ataxia 6, OMIM:183086;spinocerebellar ataxia type 6, MONDO:0008457				18285829;19817876;16595610;8988170		False	2	100;0;0	8.3	False		ENSG00000141837	ENSG00000141837	HGNC:1388	19	13318673	13318711	13207859	13207897	CAG	19	20					
NOP56_GGCCTG	str	NOP56	NHS GMS;Expert Review Amber;Expert list	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spinocerebellar ataxia 36, OMIM:614153						False	2	100;0;0	8.3	False		ENSG00000101361	ENSG00000101361	HGNC:15911	20	2633380	2633403	2652734	2652757	GGCCTG	15	650					
PPP2R2B_CAG	str	PPP2R2B	NHS GMS;Expert Review Amber;Expert list	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spinocerebellar ataxia 12, OMIM:604326						False	2	100;0;0	8.3	False		ENSG00000156475	ENSG00000156475	HGNC:9305	5	146258292	146258321	146878729	146878758	CAG	33	43					
TBP_CAG	str	TBP	NHS GMS;Expert Review Amber;Expert list	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spinocerebellar ataxia 17, OMIM:607136				20301611;34906452;35493319		False	2	100;0;0	8.3	False		ENSG00000112592	ENSG00000112592	HGNC:11588	6	170870996	170871109	170561908	170562021	CAG	41	49					
GLS_GCA	str	GLS	Expert Review Red;Literature	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Global developmental delay, progressive ataxia, and elevated glutamine, OMIM:618412				30970188		False	1	100;0;0	8.3	False		ENSG00000115419	ENSG00000115419	HGNC:4331	2	191745599	191745646	190880873	190880920	GCA	50	400					
